title,author,full_link,like_count,cover_pic,author_img
特斯拉（TSLA)加仓计划更新,小红薯67CD07FB,https://www.xiaohongshu.com/explore/67a59390000000002901e791?xsec_token=ABaj6edD_jO_i0mFGyDteOQLYAxtsgiiA4Y8QnTxnQ74c=&xsec_source=pc_search,50,https://sns-webpic-qc.xhscdn.com/202503181423/2e8a8308688f3529603f8e8f5432de89/1040g00831djcdj8igm605pgq11c0u6bagbim2a0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/645b7f83b46568f580649586.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
长期看好特斯拉,心平气和,https://www.xiaohongshu.com/explore/67c309e2000000000603c754?xsec_token=ABIzeqOfKUNbH4fbpXoQsaUA-o41rGMnlZbt6l5_zV5_E=&xsec_source=pc_search,6,https://sns-webpic-qc.xhscdn.com/202503181423/3b4bc5ecfebc753d2c72ea690623d5c3/notes_pre_post/1040g3k831eg3itvvgu805pboja0o5pjt5n3ebvo!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/645b7f83b46568f580649586.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
一起见证今晚特斯拉拉爆空头,满仓小生,https://www.xiaohongshu.com/explore/67d37f70000000000900c576?xsec_token=ABj2TvQnNio8j5IAtn5ToqAqwofJZEGSNNhoIkhzCsxMY=&xsec_source=pc_search,39,https://sns-webpic-qc.xhscdn.com/202503181423/47e90a606f18511a8a67716420433d59/1040g00831f07gmu8ma605pjl3hu1ojs0ae3rubo!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ei9m9jg0s605pjl3hu1ojs09lu5iho?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
美款新model 3曝光，国内何时引进,Alex智驭探索,https://www.xiaohongshu.com/explore/67c3d6180000000029028bd9?xsec_token=ABIzeqOfKUNbH4fbpXoQsaUH_b8uO881-KmATQnwKeCCY=&xsec_source=pc_search,41,https://sns-webpic-qc.xhscdn.com/202503181423/2c4963fe87bd8491d411632ce61f15a1/notes_pre_post/1040g3k031egu0eq00k005p22aqrjor06l02os2o!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31eficbjmgs005p22aqrjor067fsv330?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
Elon Musk透露特斯拉股票长期没有问题。,B.G.T. 私教特训,https://www.xiaohongshu.com/explore/67cf5a610000000009015867?xsec_token=ABSnFMSxL4injzGBk8-MOk4RMD83ibc7adDJ1AjqY18IA=&xsec_source=pc_search,58,https://sns-webpic-qc.xhscdn.com/202503181423/8188522659b8d135f10edab8a3080cb2/1040g00831es6006f6o605p9kj3ohgi7m6p4i8rg!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vbcj3am5e5g5p9kj3ohgi7mehijgs8?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
原谅我发一条跟健身不相关的内容,Frau Lam,https://www.xiaohongshu.com/explore/67cefcb1000000001201ca19?xsec_token=ABR_M2NSVyL1pKIpTgxRBadztWT8Fg8Sr7bfMEZG363oY=&xsec_source=pc_search,300,https://sns-webpic-qc.xhscdn.com/202503181423/9651313d72cf8473b0ec1588acad97db/1040g00831erqit5j6i0049vn3rkdqdt2mrsgqo0!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319bcnibn6c0049vn3rkdqdt224tthq0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
美🍖三个半月时间亏30w🔪,碌碌无为,https://www.xiaohongshu.com/explore/67d52ac4000000000b016bf5?xsec_token=ABWjqipHu-glenAu_RIxY1U319hLdfc97SDxKEldMPdbE=&xsec_source=pc_search,19,https://sns-webpic-qc.xhscdn.com/202503181424/71cda356eb747629e57ecbd6cb5a3061/1040g00831f1rmq8jme005p9c7bpqo60qjhvn0v8!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312qaqm92jg005p9c7bpqo60q6dp31dg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
马斯克回应特斯拉暴跌，一切都会好起来,车事勇评,https://www.xiaohongshu.com/explore/67cf9543000000002803ff86?xsec_token=ABSnFMSxL4injzGBk8-MOk4Qp7mgwVVkgMfjGnAV5SFCE=&xsec_source=pc_search,277,https://sns-webpic-qc.xhscdn.com/202503181424/19d7b19fe29353bfdba089e676627185/spectrum/1040g34o31esd5uu66q004a6ll9m1qfddp6416og!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/5e22775e5e1cb600014caeac.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
不是，买特斯拉modely之前没人告诉你这些吗,先锋汽车团,https://www.xiaohongshu.com/explore/67ceb617000000000603e459?xsec_token=ABR_M2NSVyL1pKIpTgxRBad5r_sYgaPPt8j1Buprzl34g=&xsec_source=pc_search,19,https://sns-webpic-qc.xhscdn.com/202503181424/a287586cbda86bd869182b29ee482106/spectrum/1040g0k031erhlomkm0005prbt2pl67go2qv2o20!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/e28e1034-a351-3a82-8ba1-a98b87fc6cca?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
刚刚宣布！特斯拉Y新政来了，暴跌😭,阿星特友团,https://www.xiaohongshu.com/explore/67ced177000000002503cd9c?xsec_token=ABR_M2NSVyL1pKIpTgxRBad4w7nf2DXn20kUJYxbX-zBI=&xsec_source=pc_search,3,https://sns-webpic-qc.xhscdn.com/202503181424/c629cc568e1de1728d3b05a021359745/1040g00831erla1p86m6g5ol9jiomd135vr1hnro!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/65824d8f39525e000175227c.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉Model 3为啥这次补贴提前取消？🧐,NB TESLA,https://www.xiaohongshu.com/explore/67d3983a000000001e0002f4?xsec_token=ABj2TvQnNio8j5IAtn5ToqAlYEOn8T-lEiMaAaOhJcsP0=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181424/dd82a6731e5203c1b041a52a348a3b5d/notes_pre_post/1040g3k831f0abc425u005of65sc40l6gl7tqsb0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31euf1o8ulu005of65sc40l6g1567dio?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
二月汽车销售数据，澳洲特斯拉崩盘了,AU团团,https://www.xiaohongshu.com/explore/67c80ed7000000002903e5b8?xsec_token=ABPps3h6PsqqoLzuu3VloK-EmUsVpAavzDxt2rmKa0_Ig=&xsec_source=pc_search,16,https://sns-webpic-qc.xhscdn.com/202503181424/4d93c23328ac89e775f60ceb8af1fd0c/spectrum/1040g0k031el1m0asl20049n22n8rk15gcre2gb8!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/628b8077397705233920b100.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉两倍做多对冲盈利9万美金为何不止盈,Grace的财富密码,https://www.xiaohongshu.com/explore/67c1d798000000000302b16f?xsec_token=ABgWbz5TnVtUs4RD6IlL7scFIAr3pYAItH-3a-y_syl-k=&xsec_source=pc_search,236,https://sns-webpic-qc.xhscdn.com/202503181429/dc62a2ec319a8b3bbc3d58af56844ab8/1040g2sg31ef0b5u5h0705pe7ksg4sttvfdlhvcg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/66fb2dc2408631c2be315f8b.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉这是什么战法？,钱多多,https://www.xiaohongshu.com/explore/67d2fac1000000001b03d852?xsec_token=ABYOeL-P4OVJho0iTfqnJOCjjhF9v0L65ARzUlVrA0RlQ=&xsec_source=pc_search,156,https://sns-webpic-qc.xhscdn.com/202503181429/6670143179808de622009446569d694b/1040g00831evnenrvlu005pmpbli7c0l805iea5o!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318ns4ckagq005pmpbli7c0l8jnsprdo?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
2025年2月6日特斯拉收购行情,主营新能源（一起加电）,https://www.xiaohongshu.com/explore/67a487b40000000018008566?xsec_token=ABdJPzu-cTT-mqI_b3rqjYmEZKYyZTYwAhRqRRzpXl7CA=&xsec_source=pc_search,64,https://sns-webpic-qc.xhscdn.com/202503181434/5bb52aa95f41d99bbecce3259ab756de/1040g00831dibptcrgk6g5nt4krd08pn5gppl7u8!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dfu5e8s0u305nt4krd08pn56tjqtto?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
我们对抗的是索罗斯，必须干翻他,我是NG哥,https://www.xiaohongshu.com/explore/67d009da000000000302a8da?xsec_token=ABrx7XiuncOp2JB7b_Hp0CM0GgU94C_6-myMqQmzxPEPE=&xsec_source=pc_search,482,https://sns-webpic-qc.xhscdn.com/202503181434/93aa05fc7e1e47fac8359e50796bef1f/1040g00831espnal0me104a5091v9f4l62kuav90!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d1iglrjgk004a5091v9f4l67i09b00?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
小米YU7和特斯拉model Y哪款更值得选择？,车手小珂,https://www.xiaohongshu.com/explore/67d8f9fc000000000603b51b?xsec_token=ABfCxMe4NZo4oMipplLBpLw5NUnvfuy3R2UFAX151EtK8=&xsec_source=pc_search,1,https://sns-webpic-qc.xhscdn.com/202503181438/1aba3a5d4a85448dc9297cf470df1377/1040g2sg31f5io92dmoa05pnukhn7eeo2v4lh0s0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31er48adt6i005pnukhn7eeo2uagcb7o?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
3.18😭特斯拉焕新y，真的降下来了！！,电击少女,https://www.xiaohongshu.com/explore/67d90fa9000000001b03f517?xsec_token=ABTb3dp8t3fFQln1SpnuONiNQDIsxQpkXwMbsvUZgKmag=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181438/2bc0f4ee6ea1539c2ebe29d1afa4dbbb/1040g2sg31f5ld0bamojg5pt5mnvj900jc4i6j88!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ds7blo20m3g5pt5mnvj900jht7g510?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
电车真不值钱，今年特斯拉才10w,念念一家好哇噻,https://www.xiaohongshu.com/explore/679651670000000017039c7b?xsec_token=AB5g2PHvP3w7r0IBVmrC-4GPMd9r9p4O4QH6IHoGVyGPQ=&xsec_source=pc_search,53,https://sns-webpic-qc.xhscdn.com/202503181438/ce2382bbc85e65881796c45a59e672b0/1040g2sg31d4flq0h0k705omjk0j0vu98d2ak97o!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314gkdei3mg005omjk0j0vu98bbn5iq0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
Model 3🆚Model Y｜真实车主掏心窝对比❗,优米,https://www.xiaohongshu.com/explore/67bc22cb000000002903924f?xsec_token=ABae4_Qe24BxmzAHns4xVdgGBkapv86NEvb9MsQALI0z0=&xsec_source=pc_search,9,https://sns-webpic-qc.xhscdn.com/202503181438/8d6b80f0804940d35cba3bc38f49d061/spectrum/1040g34o31e9d6ujmh20g5pt5nfpjjgii87ictj0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dqu75rf0e505pt5nfpjjgiip1ckf30?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
天塌了！一晚-67000💲！,華爾街趙穩穩,https://www.xiaohongshu.com/explore/67cf7efa00000000290361e3?xsec_token=ABSnFMSxL4injzGBk8-MOk4TrCwNh7oNU4onyrA45vPxU=&xsec_source=pc_search,99,https://sns-webpic-qc.xhscdn.com/202503181441/0a4238073ff1209b60409ff48a40d625/1040g00831esafqmt5s005nsuip00bilts5tdvq8!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/674b5d18ee8c550bc8941f26.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉员工股票转仓,老霍，霍工，Michael,https://www.xiaohongshu.com/explore/6788843000000000180148a6?xsec_token=ABaSRkUm-wKAbFJrL5BvO7Bk-f1qEjdyy4IiVwThbJrkE=&xsec_source=pc_search,147,https://sns-webpic-qc.xhscdn.com/202503181441/468655b0eb84a999cc6488ba56419a98/1040g2sg31cn0c5if0m705o8el6fgbshlsjaq0rg!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/166ad12ae9a7f6fbb4bbbf88d417895f.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
嗨，我是赛博女孩 Dani! 📐⚡,techiedani,https://www.xiaohongshu.com/explore/678800f80000000021001e46?xsec_token=ABaSRkUm-wKAbFJrL5BvO7BuDKH3WfuVQRY3g0CYWQDWA=&xsec_source=pc_search,2546,https://sns-webpic-qc.xhscdn.com/202503181446/b87d309e1b1f4035a501b143c7d2287c/1040g00831cmgau13gm005prea8063p036m1ibtg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bte38v50u005prea8063p035cvvot0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉保姆级提车攻略,小特爱出门～,https://www.xiaohongshu.com/explore/67d90ff5000000001c00550c?xsec_token=ABTb3dp8t3fFQln1SpnuONiLBFZixwprrVbzivTUxJ0Gk=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181447/b9f67e66b830dd89c9d88bb1e8872d43/spectrum/1040g34o31f5l83u8lu0g5o13u7u08vfvsackp10!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31f5l4fsl666g5o13u7u08vfvuetj810?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
19年进口特斯拉Model3,TTW🐣,https://www.xiaohongshu.com/explore/67d91098000000001b03b1df?xsec_token=ABTb3dp8t3fFQln1SpnuONiFyV1UhSM2QtCCvxb0braQ8=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181447/a57a4e18a6a953e0a445e52b3570b5d9/1040g2sg31f5lgjk7ma704a0rtcq9vvd8sq0qe70!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/5ab4383ed1d3b9148baed866.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉培训开班,汽车专修林师傅,https://www.xiaohongshu.com/explore/67d911d7000000000d017abd?xsec_token=ABTb3dp8t3fFQln1SpnuONiI6G1gLb_OfPIcld-blkdcE=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181448/76c8c7b98948d59f9a2753a24f3d1ca2/1040g00831f5lk0s666dg5pak85qgl876al6osjg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319qel7p27e6g5pak85qgl876k5tomho?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉车主来说说看这不是这么回事,Small-HeHe,https://www.xiaohongshu.com/explore/67d9101f000000000900fe33?xsec_token=ABTb3dp8t3fFQln1SpnuONiDKUifoCCeRzMQzJ1aIpAFU=&xsec_source=pc_search,3,https://sns-webpic-qc.xhscdn.com/202503181448/af50271dbe4c69acbcd20b447348fc51/1040g00831f5lepps66004a8fdjae6f4p82h0m0o!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311el14c2mq004a8fdjae6f4picgl76o?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
从不踩雷的特斯拉软包脚垫！,Blame,https://www.xiaohongshu.com/explore/67d90762000000001d018716?xsec_token=ABTb3dp8t3fFQln1SpnuONiMlzBNrg4gsoK9KaGrDacVw=&xsec_source=pc_search,1,https://sns-webpic-qc.xhscdn.com/202503181448/de294cbc2ad8efd63757c08d5b1ab18a/1040g2sg31f5kbb2p66dg4b3vhvrn7tnoplv8g18!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/5ba63773289c5c000149f6f8.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉这颜色，能有多少人喜欢❓,臻格成都汽车贴膜李先森,https://www.xiaohongshu.com/explore/67d90ca2000000000b015bf9?xsec_token=ABTb3dp8t3fFQln1SpnuONiJ9p4EEIZHG3fOsE16nF1z8=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181448/37b790bb7a7e54a11a1779f560e8b21a/1040g2sg31f5ktk6emed05o7cvdeg8qobe4cbkk0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/635b544c2d832ed1efb40952.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉二手收购行情,小符说车,https://www.xiaohongshu.com/explore/67cc8b6f000000002802b953?xsec_token=ABBZs6I09FZCTBPU_Nm2sd2BzX_o_LtFX6zXSaqopCp6Q=&xsec_source=pc_search,7,https://sns-webpic-qc.xhscdn.com/202503181449/26cd14fd3af35e64316c0a8c6fbee941/1040g00831epe8fmh5q6g5p6251uap6n2d7k6o98!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30nf73e1p6c6g5p6251uap6n2bd2qf58?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
Tesla Model Y：这才是真正的“空间感”,杰哥BOJIO,https://www.xiaohongshu.com/explore/67b6f80d000000001201dd31?xsec_token=ABfi6sfqoSuScABayJjilAboDW6lazCz4DoOn703Mh6bU=&xsec_source=pc_search,100,https://sns-webpic-qc.xhscdn.com/202503181449/a49fbb35e1ac60d7e4aa71fb0230bea6/spectrum/1040g0k031e4bf46gh6005o6pus30967da6b029o!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qm127nv0s005o6pus30967danlngco?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
投行面试题：特斯拉暴跌，有什么机会？,Eric在职场,https://www.xiaohongshu.com/explore/67d00b8a0000000007035ca9?xsec_token=ABrx7XiuncOp2JB7b_Hp0CM3tpORra0QC7e_HILzabm-I=&xsec_source=pc_search,10,https://sns-webpic-qc.xhscdn.com/202503181449/81bfd2a6cd9defc4546a77b0516ec6e1/1040g2sg31esrd9v26o905p9ntcphgm1ij6rfn0g!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ac721mo7c6g5p9ntcphgm1igjm86d0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉开大了！焕新ModelY直接免息冲量😭,迪迪特友团,https://www.xiaohongshu.com/explore/67d2d106000000001203e20f?xsec_token=ABYOeL-P4OVJho0iTfqnJOCj8-aixCTTgWqvP8EF8Aj1g=&xsec_source=pc_search,1,https://sns-webpic-qc.xhscdn.com/202503181449/b1d3de0b46f471eebaf98a0cbf03d970/1040g2sg31evi8adq6e605pfihrjh9vu6srmuo2g!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/6a3152c6-d00f-3866-b637-61df31b2d4e6?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
浙江3月新政策！焕新ModelY新权益5年O息！,Huniyy,https://www.xiaohongshu.com/explore/67c7b34f000000002503e1f3?xsec_token=ABOP8_oppRZTQ7nJyJhruvjyXTDkUJJ4EaBmEYu5BShkw=&xsec_source=pc_search,24,https://sns-webpic-qc.xhscdn.com/202503181449/e4a34d41e929499927665f4dd7e90be6/1040g2sg31ejhup1i12505psf7943jvlfkio1upo!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dqtvad1g8605psf7943jvlfvq55i7o?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
3月18日政策更新，特斯拉全系补贴...,小酥小酥,https://www.xiaohongshu.com/explore/67d91350000000000603df29?xsec_token=ABTb3dp8t3fFQln1SpnuONiP5Wy5vGlBZDjESN6SImsjA=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181452/f564f283efe429f2bd7c182eb3bc8fa5/1040g2sg31f5lr8gp6e5g5o25rv5g92ovhto95t0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dq00srvgm605o25rv5g92ovvjb6g2g?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉被迫内卷？焕新Model Y突放3年0息！,电车Mo生活,https://www.xiaohongshu.com/explore/67d8e924000000001c0095c0?xsec_token=ABfCxMe4NZo4oMipplLBpLwwVBVSUEKLfvMsDxdUJmbgc=&xsec_source=pc_search,2,https://sns-webpic-qc.xhscdn.com/202503181452/f85e4118e4dc75af0ac394459b230556/1040g2sg31f5gmgao6a705n8hmfqkhb2lv9o38eo!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315pe5q2eio005n8hmfqkhb2lahjkl48?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉下跌5.39%，报234.73美元/股，总市值,汽车随行解析,https://www.xiaohongshu.com/explore/67d912dc000000001d01af3a?xsec_token=ABTb3dp8t3fFQln1SpnuONiMlY0Pzc1Z67NKcCWK83T20=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181452/d38176535c342d09e6445ed46bfd2327/1040g00831f5lpbvnmo6g5pr12k362p23stfsfqg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bgg95780m6g5pr12k362p23c1vomdo?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉我******,古德古德,https://www.xiaohongshu.com/explore/67d8dfe5000000000603ac8b?xsec_token=ABfCxMe4NZo4oMipplLBpLw5XaEgRzMdqhldQpTy7yW8Q=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181452/d49a72a717f589c9906e888cfd6eaeb6/notes_pre_post/1040g3k031f5fd3vvma105p6f8r33kgq4q1qs5t0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310s0qr0vmm005p6f8r33kgq48rarsg8?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉~让我来为你发声吧,麻花娱乐,https://www.xiaohongshu.com/explore/67d913f9000000001203c3fa?xsec_token=ABTb3dp8t3fFQln1SpnuONiJi6JITxVlDDSkL9tro97LU=&xsec_source=pc_search,14,https://sns-webpic-qc.xhscdn.com/202503181452/c9f24635b06f3330996bb4d255e0d440/spectrum/1040g0k031f5ltjv4lu005nvhrvngbi54k04icno!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31br5e7jrgs7g5nvhrvngbi54nd0b728?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉致信美国政府：再打关税战我要成靶子,车界深度,https://www.xiaohongshu.com/explore/67d91797000000001d038d71?xsec_token=ABTb3dp8t3fFQln1SpnuONiCwBu4NzNRSiKYfAg_bT9fI=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181454/c719e81ca3ba43df66b2707d924668fe/1040g00831f5lmgsb6o5g5pr12n063g2d3jqu2u0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bggpnash0605pr12n063g2d1a9sg50?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
关键时刻，特斯拉再次重仓中国,车界新视角,https://www.xiaohongshu.com/explore/67d91615000000001201fe63?xsec_token=ABTb3dp8t3fFQln1SpnuONiJaU5zArKQu6P9IXxb9SOBE=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181457/99a614426751a5700a7d2c02885d02b8/1040g2sg31f5m6062midg5pr11djm3o337efthag!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bgf8l0sgk6g5pr11djm3o33a4qvvm0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉Model S Plaid | 速度与智能同行,梦梦聊车,https://www.xiaohongshu.com/explore/67d916e2000000000d01565f?xsec_token=ABTb3dp8t3fFQln1SpnuONiFlEBmUrwD4ye54kFkMdd9I=&xsec_source=pc_search,1,https://sns-webpic-qc.xhscdn.com/202503181501/1d11d45696c7550352618117e722d5d1/spectrum/1040g34o31f5m5ifd6q0g5n6497r4ki2blbjb500!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ese5fg360605n6497r4ki2bvppjls8?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉致信美国政府：再打关税战我要成靶子,车坛速览,https://www.xiaohongshu.com/explore/67d91777000000000b015615?xsec_token=ABTb3dp8t3fFQln1SpnuONiGca7WBFeFcij2WqDIcRyuM=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181501/256423be90350478352ba07fe2dd074a/1040g00831f5lmmb466505pr13rq63ries03ei6o!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bghcvt0gs6g5pr13rq63rie2q2re2o?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉最新价格预测。。。,W隐于市W,https://www.xiaohongshu.com/explore/67d398d2000000001203ee71?xsec_token=ABj2TvQnNio8j5IAtn5ToqAjfFjqUc19mWXc-Kcsbk2vI=&xsec_source=pc_search,109,https://sns-webpic-qc.xhscdn.com/202503181504/7d2a8c263dfc7da2157a9d3de6a5605d/1040g2sg31f0akmibm67g5nv6hcmgbjhph6eo3ko!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dutmff60u605nv6hcmgbjhpm1karf0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
关键时刻，特斯拉再次重仓中国,车界趋势,https://www.xiaohongshu.com/explore/67d91617000000001d0214c9?xsec_token=ABTb3dp8t3fFQln1SpnuONiP_hrrdzMYVhQjqhvSDWhj4=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181504/14be2ae7c473f7c56139fbd2b0f484c0/1040g2sg31f5m611cmqd05n24k1o1unptuphic6o!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bggro5j0u6g5n24k1o1unpt4url20g?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
